gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN007_Gpdh.het_Ldh.het_1	JTEN008_Gpdh.het_Ldh.het_2	JTEN009_Gpdh.het_Ldh.het_3	JTEN010_Gpdh.mut_Ldh.mut_1	JTEN011_Gpdh.mut_Ldh.mut_2	JTEN012_Gpdh.mut_Ldh.mut_3
FBgn0063923	Kaz1-ORFB	3L	216625	218058	+	protein_coding	1.06570211991158	4.27500803474704	134.768279410615	1.34666484733537e-05	0.000188497871702839	upregulated	12.405286492802	13.0093027693914	12.333461603016	23.4775666636104	24.4207800665406	29.2608959178122
FBgn0051436	CG31436	3R	25304137	25305651	+	protein_coding	1.06569009537186	5.26625880574603	131.975439271732	1.43781437599077e-05	0.00019814821541968	upregulated	23.5836765192829	28.3877117939116	23.2600644680454	49.9141632881403	49.915001015127	53.9972933540362
FBgn0026315	Ugt35a	3R	11170817	11172664	-	protein_coding	1.06487617710032	6.31190334717443	528.693376284174	1.72477436750514e-07	1.34897819794359e-05	upregulated	53.9834445181273	50.665623245649	51.1627627714467	102.242272070715	107.689122773803	108.0316727612
FBgn0028997	nmdyn-D7	3R	9679939	9681502	+	protein_coding	1.06400176710675	1.43605652033864	23.4325163846894	0.00228414494234551	0.00744554765377038	upregulated	1.27233707618482	2.20285318459344	1.5944399030515	3.19263758941303	3.18198547177845	4.04237979092716
FBgn0053225	CG33225	2R	21590275	21591584	+	protein_coding	1.06310627765223	2.69966901826895	128.369320335097	1.56781413737405e-05	0.000211704335220697	upregulated	4.22597671732815	3.82382062231313	4.50194796155718	8.91602448750712	7.93579509226673	8.71522248502645
FBgn0034063	CG8389	2R	16008339	16013815	+	protein_coding	1.06186363629413	4.38404584713778	244.19880392471	2.05749982871973e-06	5.42652910490909e-05	upregulated	13.813945398578	14.0483844602374	12.9431003894769	26.6312696482745	26.6826733537084	29.8542727678566
FBgn0053270	CG33270	3L	11578236	11578623	-	protein_coding	1.06091722188531	1.03247143803699	25.474241002774	0.0018302565929849	0.0062554700279867	upregulated	1.0451340268661	1.6209674377197	1.12548699038929	2.99796456566833	2.37690481024414	2.41059345330519
FBgn0043575	PGRP-SC2	2R	8716950	8717695	+	protein_coding	1.06086821742185	1.81324207316014	69.2405894972213	0.000104504215816671	0.000769292455023689	upregulated	1.99938683400472	2.07816338169192	2.62613631090835	4.47747954612803	4.48544939997685	4.67284269409929
FBgn0029795	CG15773	X	5732740	5734614	+	protein_coding	1.06060576072564	1.14103631541076	20.2704048564832	0.00332701891582199	0.00999038658177841	upregulated	1.63586195509477	1.53784090245202	0.937905825324412	3.11476837991515	2.26189328716781	3.04105635647732
FBgn0024361	Tsp2A	X	1346553	1348143	+	protein_coding	1.05951779052745	5.31911200368922	151.53532191338	9.32294652597241e-06	0.000150346553313423	upregulated	23.220151640373	28.3461485262778	26.7303160217457	51.9387627350851	51.6785110356307	55.7403378510415
FBgn0031267	Ipk2	2L	573033	574264	-	protein_coding	1.05895585334139	4.07775350989621	74.0230361240064	8.54097530764762e-05	0.000666108984663443	upregulated	9.67884990097738	12.6352333606869	10.6452311174321	21.6865748451592	24.6508031126933	20.7681897515524
FBgn0085485	CG34456	3L	9362108	9362734	+	protein_coding	1.0580435029344	0.919069777240439	55.3562403643423	0.00020388944753408	0.00124390310028178	upregulated	1.36321829591231	1.12220822611364	1.03169640785685	2.33607628493636	2.33856763588536	2.48476555956073
FBgn0012034	AcCoAS	3L	21270722	21280243	-	protein_coding	1.058005587623	9.0927575657687	216.447085102157	3.02044305030113e-06	7.07530589063469e-05	upregulated	376.111927842205	318.707136216273	381.399403868172	717.097550265965	723.614166021906	744.057483902492
FBgn0267936	lncRNA:CR46216	3L	19248529	19249689	+	ncRNA	1.05737916248692	-0.553484029408775	18.7521933115141	0.00405293377558337	0.0116786943656507	upregulated	0.318084269046205	0.498759211606061	0.328267038863544	0.778692094978787	0.843417835893082	0.741721062555443
FBgn0030679	CG8206	X	15739230	15740417	+	protein_coding	1.05450568559223	6.50551227088254	517.871850306673	1.84378787392847e-07	1.36160555545007e-05	upregulated	59.5726395313678	60.432991139601	59.0411717041717	116.648075827822	124.365793619871	121.827684524731
FBgn0030824	CG5070	X	17203112	17203925	+	protein_coding	1.05318603450255	4.63272412676258	34.8164396024822	0.000777313171720794	0.0032769564735379	upregulated	14.0411484478968	21.1557032256237	13.4120533021391	33.5226946888368	31.4748201485555	33.7112222931449
FBgn0033443	CG1698	2R	9793326	9798006	+	protein_coding	1.05309484931978	4.5304518450025	316.281249530768	9.00262385406772e-07	3.37063273529221e-05	upregulated	14.2683514972155	15.5862253626894	15.522341409119	30.1353840756791	30.2480305690746	31.5231451586063
FBgn0032435	Oatp33Eb	2L	12448484	12452047	+	protein_coding	1.05268724422953	5.10004232951907	344.804874955461	6.82559007007384e-07	2.75805352718305e-05	upregulated	21.266205416232	22.8182339309773	23.4007503418441	46.3321796512379	45.3145400920738	44.9482963908598
FBgn0028400	Syt4	3R	7266065	7270809	+	protein_coding	1.05189751855371	6.03469763925324	539.573765188792	1.61503386420513e-07	1.29058079238123e-05	upregulated	43.1685793705564	44.2233167624041	41.877495100735	87.0967108233774	87.2554088405752	87.1522248502645
FBgn0039431	plum	3R	26470078	26535217	-	protein_coding	1.05018797514622	3.87181027517489	96.1745272435661	3.83915738214796e-05	0.000386732805720041	upregulated	10.3604590489335	9.89205769685354	8.44115242791971	20.2070598646995	20.3953767588691	17.3933589169251
FBgn0016123	Alp4	3R	31048929	31052540	+	protein_coding	1.04988178447879	8.56940591747837	94.1201319068419	4.1028868112565e-05	0.000406041700322871	upregulated	235.291477874464	291.60788571901	223.549853466074	507.084292250186	509.577721576857	500.253770640518
FBgn0051547	NKCC	3R	5489505	5502702	-	protein_coding	1.04959584314456	4.97764478882441	89.8441413823844	4.73259320583101e-05	0.000444921931940637	upregulated	20.902680537322	23.5663727483864	17.5388389335665	41.1928118243779	40.3307074254328	43.8728008501544
FBgn0037204	CG11131	3L	22898744	22900262	+	protein_coding	1.04871539654033	6.1610439888509	14.107413741709	0.0080940583004252	0.0201280019231196	upregulated	35.7163193529024	68.9118977369041	36.2969554400547	87.4860568708668	85.5685731687891	112.444913083405
FBgn0266005	lncRNA:CR44779	X	1047242	1088866	+	ncRNA	1.04820804290729	-0.0698358215133509	31.2803817640116	0.00104740410093162	0.00407988472636441	upregulated	0.681609147956153	0.540322479239899	0.468952912662206	1.12910353771924	1.15011523076329	1.14966764696094
FBgn0262109	lncRNA:CR42862	3L	224106	230964	+	ncRNA	1.04809710344805	10.2320412958454	245.403774032095	2.02547382206004e-06	5.39521733497982e-05	upregulated	849.603082622413	720.540807700223	811.663701235746	1599.97864755291	1643.7446878069	1557.61423136643
FBgn0051323	CG31323	3R	26170847	26187307	+	protein_coding	1.04779415419153	3.49746867256945	154.536762632773	8.76540655490993e-06	0.000145519338589109	upregulated	7.22505696833522	7.52295144172475	7.36256072879663	15.3012996663332	13.379673851213	15.947002844942
FBgn0031501	CG17261	2L	3042551	3043593	+	protein_coding	1.04640096871979	1.15019275421833	53.4992706247648	0.000225503418177814	0.00133389404422747	upregulated	1.31777768604856	1.45471436718434	1.40685873798662	2.68648772767682	2.53025350767925	3.22648662211618
FBgn0086681	Mst36Fa	2L	18675183	18676998	-	protein_coding	1.04434670837863	-0.143737590958764	36.069243697511	0.00070374605829824	0.00303736912223198	upregulated	0.545287318364923	0.581885746873738	0.468952912662206	1.05123432822136	1.11177805640452	1.07549554070539
FBgn0004580	Cbp53E	2R	16973927	16996057	+	protein_coding	1.0430610675233	5.35463744347518	471.39120278004	2.49687817073571e-07	1.57273949719047e-05	upregulated	27.0826034787912	26.4758014827551	27.3868500994728	54.586315858013	55.5889028202259	52.5138512289254
FBgn0034745	CG4329	2R	22609334	22613376	-	protein_coding	1.04153716808553	-0.767532635764967	9.20717851838957	0.0207047033189131	0.0426632397279878	upregulated	0.408965488773692	0.24937960580303	0.328267038863544	0.895495909225606	0.613394789740423	0.482118690661038
FBgn0033423	CG1809	2R	9561638	9563871	+	protein_coding	1.0411542170336	6.03334602932942	377.344363502687	5.10967471637747e-07	2.28550956820437e-05	upregulated	46.1222190116997	42.685475859952	41.033379857943	86.3180187283986	85.8752705636593	88.4502367097366
FBgn0051463	CG31463	3R	8292335	8293609	+	protein_coding	1.04049810878114	3.97237403948407	160.206621357221	7.82569229570054e-06	0.000135285670874632	upregulated	11.1783900264809	9.10235561181061	10.6921264086983	20.6742751216868	21.1237830716858	20.2860710608914
FBgn0032981	CG3635	2L	22175415	22183991	+	protein_coding	1.04036384329617	1.94727707440872	123.9796453836	1.74760497746324e-05	0.000226491350024294	upregulated	2.63555537209713	2.41066952276263	2.39165985457725	4.86682559361742	5.13718136407605	4.93244506599369
FBgn0034290	CG5773	2R	18042296	18043744	-	protein_coding	1.03998270872837	7.43282288338517	235.850945667782	2.29859469570273e-06	5.87430835360019e-05	upregulated	113.692405879086	122.985708928528	106.264730009256	228.507195271525	225.000876311659	234.71763024567
FBgn0032140	CG13117	2L	9736645	9737949	+	protein_coding	1.0398598321858	3.19601862186865	42.3014415995036	0.000446963964213601	0.00217648482437437	upregulated	5.04390769487553	7.56451470935859	5.29916791308293	11.8361198436776	11.9228612255795	12.3125696384204
FBgn0036789	AstC-R2	3L	18485137	18502557	-	protein_coding	1.03884992904794	2.12117547747567	42.0872195932179	0.000453536165634324	0.00219550870778135	upregulated	3.49892695950825	2.4937960580303	2.43855514584347	5.02256401261318	5.78891332817525	6.08211271295463
FBgn0035413	CG14958	3L	3189978	3190623	+	protein_coding	1.03842426502514	4.24387289050068	203.98686787647	3.64610686451503e-06	7.96785965412794e-05	upregulated	11.4510336856634	12.4689802901515	13.5058438846715	24.7234740155765	24.9575005075635	25.3297742862684
FBgn0003386	Shaw	2L	3718185	3729145	+	protein_coding	1.03812040467369	3.61439140105126	126.681783827574	1.633935348309e-05	0.000216077410652075	upregulated	8.99724075302122	7.39826163882324	7.7377230589264	17.1701606942823	15.6799043127396	15.464884154281
FBgn0040257	Ugt86Dc	3R	11154626	11156513	+	protein_coding	1.03704978727702	1.38528507067653	44.6374342341655	0.000382761450780772	0.00195343469938418	upregulated	1.31777768604856	1.87034704352273	1.78202106811638	3.42624521790666	3.33533416921355	3.22648662211618
FBgn0031865	Nha1	2L	6860905	6870389	-	protein_coding	1.03520160312182	5.58723391335028	271.461205735532	1.46784948268296e-06	4.52960583878072e-05	upregulated	30.3088867791169	31.0477609224773	34.1397720418086	61.7502831318178	62.3362455073705	66.8661537893732
FBgn0039777	Jon99Fii	3R	30487016	30487928	-	protein_coding	1.034707653394	9.7017165464647	94.7558365574293	4.01881672324516e-05	0.00040031152997683	upregulated	519.295289522861	640.780897110887	497.043192130672	1057.42493037644	1122.51246522497	1135.12991413485
FBgn0035476	CG12766	3L	3938624	3940125	-	protein_coding	1.03263617154669	4.34590253067744	82.4490539322064	6.15460593903066e-05	0.000529973204816749	upregulated	13.995707838033	15.0459028834495	11.2079746126267	26.3976620197809	25.7625811690978	28.2966585364901
FBgn0038100	Paip2	3R	12980792	12985488	+	protein_coding	1.03257868812451	5.89267615620194	188.336521450119	4.69563542239081e-06	9.56724132407413e-05	upregulated	38.442755944727	36.1600428414394	43.6595161688514	79.621266711581	79.9330085380489	76.3230973369551
FBgn0011576	Cyp4d2	X	2176006	2178728	+	protein_coding	1.03183806039539	4.03316425520037	84.2648872773043	5.75864047525143e-05	0.00050704271809758	upregulated	12.223524053347	8.89453927364142	11.3486604864254	21.7644440546571	21.8905265588614	20.990706070319
FBgn0085227	CG34198	2R	19682446	19682977	-	protein_coding	1.03137401218568	3.31439400812742	40.8984565916015	0.00049239845506151	0.00233404278742747	upregulated	6.04360111187789	5.44478806003283	8.15978068032238	12.5369427291585	11.8461868768619	14.7231630917255
FBgn0036598	CG4982	3L	16301453	16302027	+	protein_coding	1.0296545493212	1.73224312422098	16.5029608285197	0.00556193542091349	0.0148930243778799	upregulated	2.36291171291466	1.37158783191667	2.71992689344079	4.24387191763439	3.52702004100744	5.00661717224924
FBgn0004622	TkR99D	3R	29950796	29969447	-	protein_coding	1.02526046082161	1.20653856489784	54.1777400953513	0.000217274163792878	0.00130072071528802	upregulated	1.45409951563979	1.57940417008586	1.3599634467204	2.56968391343	3.18198547177845	3.00397030334954
FBgn0020638	Lcp65Ag1	3L	6134697	6135274	-	protein_coding	1.02505149430155	8.91417684396208	49.9576787097901	0.000275776573089709	0.00154689132773421	upregulated	269.871781980773	302.248082233273	392.888750228396	631.597158237294	586.405418991845	698.478724608461
FBgn0050479	CG30479	2R	14674465	14678136	-	protein_coding	1.02452272072282	0.690075426883806	20.4512864420747	0.00325224355642241	0.0098209317547014	upregulated	0.681609147956153	1.24689802901515	1.07859169912307	1.86886102794909	1.91685871793882	2.22516318766633
FBgn0051823	CG31823	2L	15898879	15900524	-	protein_coding	1.02311428764701	-0.020450721975233	9.30645650907881	0.0202530377966424	0.0419152548756178	upregulated	0.817930977547384	0.623449014507576	0.328267038863544	0.895495909225606	1.45681262563351	1.18675370008871
FBgn0085480	CG34451	3L	15688517	15692047	-	protein_coding	1.02247160716824	1.1222048785266	60.4934691349525	0.000156655917102801	0.00103481968509227	upregulated	1.54498073536728	1.20533476138131	1.40685873798662	2.84222614667257	2.72193937947313	2.67019582519959
FBgn0052672	Atg8a	X	10764878	10768338	-	protein_coding	1.02241364059796	7.35964612315802	405.597900910407	4.05124083460973e-07	2.02136212043103e-05	upregulated	109.102904282848	107.939806045078	111.751479087404	223.328892839916	219.441986029636	208.609048843718
FBgn0039756	CG9743	3R	30196360	30202998	-	protein_coding	1.02133751672851	6.45723579622558	158.736180885832	8.05622720944933e-06	0.000137147982446397	upregulated	54.9831379351297	65.0880771145909	55.6647107330038	112.793549957677	119.228612255795	116.227690502438
FBgn0032382	Mal-B2	2L	11849958	11852881	+	protein_coding	1.02092507589769	3.66057075273464	289.672001583764	1.19274186260511e-06	3.99121245774234e-05	upregulated	8.36107221492881	8.39578006203536	8.34736184538726	16.8976184610397	15.8715901845335	16.9483262793919
FBgn0259176	bun	2L	12455540	12546611	-	protein_coding	1.01852427236017	7.95581736785887	133.43028256639	1.38936039805233e-05	0.000192989747139505	upregulated	173.037842361135	146.17801226821	179.140012636963	341.495418252947	335.756973034164	306.701659366676
FBgn0026570	CG5704	3L	2169553	2170971	-	protein_coding	1.01839459621941	4.29334852766627	162.177494023991	7.53003153198429e-06	0.000132455772723873	upregulated	14.5409951563979	12.34429048725	12.2396710204836	26.7480734625214	24.7658146357696	25.7748069238016
FBgn0053179	beat-IIIb	2L	16973091	16993984	+	protein_coding	1.01625043542245	1.21548739607982	38.9971147568726	0.000564114575021137	0.00257153634283795	upregulated	1.72674317482225	1.45471436718434	1.26617286418796	3.07583377516621	2.53025350767925	3.1894005689884
FBgn0033649	pyr	2R	11712263	11726345	+	protein_coding	1.01614452303778	3.34555765496569	175.349998572376	5.88584576242025e-06	0.000113151950491914	upregulated	6.40712599078784	7.19044530065404	6.56534077727088	13.510307847882	13.4180110255718	12.9059464884647
FBgn0264982	lncRNA:CR44133	3R	15986181	15993665	+	ncRNA	1.014879666125	0.685850372785358	23.9974131385143	0.00214506368899395	0.0070805616466545	upregulated	0.727049757819897	1.12220822611364	1.17238228165551	1.82992642320015	2.22355611280904	1.92847476264415
FBgn0038095	Cyp304a1	3R	12963791	12965923	+	protein_coding	1.01456470756178	3.84301072376259	8.39245425403102	0.0249639255101919	0.0495208807638265	upregulated	10.633102708116	4.44726963682071	13.6934250497364	19.8566484219591	17.5967630306784	18.9138870951638
FBgn0259111	Ndae1	2L	7223328	7249343	-	protein_coding	1.01320845222102	6.36374583591465	254.320488567974	1.80760228833438e-06	5.08668848196493e-05	upregulated	52.6656668320788	57.9807583492046	54.7268049076794	103.955394679668	114.321453937871	107.475381964284
FBgn0032869	CG17470	2L	20642306	20643244	-	protein_coding	1.01303230089136	0.727932825406556	17.9371286467785	0.00452938118648165	0.0127398512594813	upregulated	1.45409951563979	0.748138817409091	0.937905825324412	1.86886102794909	2.03187024101515	2.2622492407941
FBgn0032428	CG6405	2L	12424904	12426440	+	protein_coding	1.01173667264635	-0.785441740152246	19.3158297928683	0.00384959576901201	0.01124119757147	upregulated	0.318084269046205	0.290942873436869	0.375162330129765	0.62295367598303	0.728406312816753	0.593376850044354
FBgn0052373	CG32373	3L	7650548	7759123	+	protein_coding	1.01071285238001	5.02794266053295	158.258750385558	8.13298367915915e-06	0.000137579761826913	upregulated	20.5391556584121	24.2313850305278	20.6339281571371	42.0883077336035	43.6660415946464	42.9456495219601
